"Step","dandy-snowflake-25 - episode/return","dandy-snowflake-25 - episode/return__MIN","dandy-snowflake-25 - episode/return__MAX","legendary-plasma-24 - episode/return","legendary-plasma-24 - episode/return__MIN","legendary-plasma-24 - episode/return__MAX","gentle-mountain-20 - episode/return","gentle-mountain-20 - episode/return__MIN","gentle-mountain-20 - episode/return__MAX"
"76669","","","","576.5344848632812","576.5344848632812","576.5344848632812","","",""
"76692","","","","","","","809.1665649414062","809.1665649414062","809.1665649414062"
"76840","756.322021484375","756.322021484375","756.322021484375","","","","","",""
"76862","","","","627.6446533203125","627.6446533203125","627.6446533203125","","",""
"76932","","","","","","","803.6943359375","803.6943359375","803.6943359375"
"77026","596.8458862304688","596.8458862304688","596.8458862304688","","","","","",""
"77045","","","","591.4064331054688","591.4064331054688","591.4064331054688","","",""
"77182","","","","","","","800.1557006835938","800.1557006835938","800.1557006835938"
"77226","635.3522338867188","635.3522338867188","635.3522338867188","","","","","",""
"77257","","","","688.2177734375","688.2177734375","688.2177734375","","",""
"77411","608.569580078125","608.569580078125","608.569580078125","","","","","",""
"77425","","","","","","","803.7213745117188","803.7213745117188","803.7213745117188"
"77441","","","","600.5762329101562","600.5762329101562","600.5762329101562","","",""
"77614","635.512939453125","635.512939453125","635.512939453125","","","","","",""
"77626","","","","605.3224487304688","605.3224487304688","605.3224487304688","","",""
"77682","","","","","","","862.5012817382812","862.5012817382812","862.5012817382812"
"77803","606.8395385742188","606.8395385742188","606.8395385742188","","","","","",""
"77837","","","","669.0006103515625","669.0006103515625","669.0006103515625","","",""
"77925","","","","","","","814.0423583984375","814.0423583984375","814.0423583984375"
"77999","627.96533203125","627.96533203125","627.96533203125","","","","","",""
"78044","","","","660.6690063476562","660.6690063476562","660.6690063476562","","",""
"78119","","","","","","","608.7813110351562","608.7813110351562","608.7813110351562"
"78187","609.2708129882812","609.2708129882812","609.2708129882812","","","","","",""
"78251","","","","662.464111328125","662.464111328125","662.464111328125","","",""
"78335","","","","","","","699.58251953125","699.58251953125","699.58251953125"
"78369","602.754150390625","602.754150390625","602.754150390625","","","","","",""
"78434","","","","588.1259155273438","588.1259155273438","588.1259155273438","","",""
"78563","","","","","","","738.2303466796875","738.2303466796875","738.2303466796875"
"78577","678.1365966796875","678.1365966796875","678.1365966796875","","","","","",""
"78623","","","","610.9291381835938","610.9291381835938","610.9291381835938","","",""
"78775","624.906494140625","624.906494140625","624.906494140625","","","","","",""
"78806","","","","","","","779.8125610351562","779.8125610351562","779.8125610351562"
"78821","","","","650.9783325195312","650.9783325195312","650.9783325195312","","",""
"78973","643.7808227539062","643.7808227539062","643.7808227539062","","","","","",""
"78996","","","","573.89306640625","573.89306640625","573.89306640625","","",""
"79032","","","","","","","734.0471801757812","734.0471801757812","734.0471801757812"
"79152","599.2423095703125","599.2423095703125","599.2423095703125","","","","","",""
"79197","","","","640.1415405273438","640.1415405273438","640.1415405273438","","",""
"79261","","","","","","","752.615478515625","752.615478515625","752.615478515625"
"79347","649.787109375","649.787109375","649.787109375","","","","","",""
"79395","","","","626.187744140625","626.187744140625","626.187744140625","","",""
"79471","","","","","","","662.5555419921875","662.5555419921875","662.5555419921875"
"79540","628.9385986328125","628.9385986328125","628.9385986328125","","","","","",""
"79591","","","","624.531494140625","624.531494140625","624.531494140625","","",""
"79694","","","","","","","700.3984375","700.3984375","700.3984375"
"79736","627.8310546875","627.8310546875","627.8310546875","","","","","",""
"79790","","","","645.4063110351562","645.4063110351562","645.4063110351562","","",""
"79902","","","","","","","644.5748901367188","644.5748901367188","644.5748901367188"
"79931","628.7198486328125","628.7198486328125","628.7198486328125","","","","","",""
"79988","","","","636.9732666015625","636.9732666015625","636.9732666015625","","",""
"80109","","","","","","","647.9609985351562","647.9609985351562","647.9609985351562"
"80124","620.417236328125","620.417236328125","620.417236328125","","","","","",""
"80197","","","","667.6668090820312","667.6668090820312","667.6668090820312","","",""
"80309","611.8718872070312","611.8718872070312","611.8718872070312","","","","","",""
"80353","","","","","","","789.8886108398438","789.8886108398438","789.8886108398438"
"80363","","","","528.0072021484375","528.0072021484375","528.0072021484375","","",""
"80526","692.1939086914062","692.1939086914062","692.1939086914062","","","","","",""
"80554","","","","616.6841430664062","616.6841430664062","616.6841430664062","","",""
"80595","","","","","","","812.9336547851562","812.9336547851562","812.9336547851562"
"80729","650.1141357421875","650.1141357421875","650.1141357421875","","","","","",""
"80741","","","","603.6921997070312","603.6921997070312","603.6921997070312","","",""
"80847","","","","","","","835.3969116210938","835.3969116210938","835.3969116210938"
"80905","562.6610107421875","562.6610107421875","562.6610107421875","","","","","",""
"80936","","","","628.6013793945312","628.6013793945312","628.6013793945312","","",""
"81079","","","","","","","762.0350952148438","762.0350952148438","762.0350952148438"
"81103","644.2060546875","644.2060546875","644.2060546875","","","","","",""
"81135","","","","649.6349487304688","649.6349487304688","649.6349487304688","","",""
"81290","599.8259887695312","599.8259887695312","599.8259887695312","","","","","",""
"81321","","","","610.298095703125","610.298095703125","610.298095703125","","",""
"81330","","","","","","","815.4031982421875","815.4031982421875","815.4031982421875"
"81485","636.2555541992188","636.2555541992188","636.2555541992188","","","","","",""
"81519","","","","640.95166015625","640.95166015625","640.95166015625","","",""
"81576","","","","","","","805.426025390625","805.426025390625","805.426025390625"
"81719","","","","640.1964111328125","640.1964111328125","640.1964111328125","","",""
"81722","791.3211669921875","791.3211669921875","791.3211669921875","","","","","",""
"81789","","","","","","","676.6536254882812","676.6536254882812","676.6536254882812"
"81911","","","","625.416015625","625.416015625","625.416015625","","",""
"81914","630.1265869140625","630.1265869140625","630.1265869140625","","","","","",""
"82008","","","","","","","709.3648071289062","709.3648071289062","709.3648071289062"
"82090","","","","598.0626831054688","598.0626831054688","598.0626831054688","","",""
"82106","629.864501953125","629.864501953125","629.864501953125","","","","","",""
"82241","","","","","","","782.893798828125","782.893798828125","782.893798828125"
"82265","","","","582.3587036132812","582.3587036132812","582.3587036132812","","",""
"82298","609.643798828125","609.643798828125","609.643798828125","","","","","",""
"82452","","","","","","","673.8999633789062","673.8999633789062","673.8999633789062"
"82468","","","","653.4795532226562","653.4795532226562","653.4795532226562","","",""
"82505","672.0354614257812","672.0354614257812","672.0354614257812","","","","","",""
"82641","","","","575.73876953125","575.73876953125","575.73876953125","","",""
"82708","642.9163818359375","642.9163818359375","642.9163818359375","","","","836.342041015625","836.342041015625","836.342041015625"
"82864","","","","742.075439453125","742.075439453125","742.075439453125","","",""
"82889","582.3888549804688","582.3888549804688","582.3888549804688","","","","","",""
"82934","","","","","","","726.1653442382812","726.1653442382812","726.1653442382812"
"83065","","","","645.966552734375","645.966552734375","645.966552734375","","",""
"83085","610.8593139648438","610.8593139648438","610.8593139648438","","","","","",""
"83138","","","","","","","640.219482421875","640.219482421875","640.219482421875"
"83273","","","","656.3869018554688","656.3869018554688","656.3869018554688","","",""
"83289","664.5509033203125","664.5509033203125","664.5509033203125","","","","","",""
"83369","","","","","","","755.1961669921875","755.1961669921875","755.1961669921875"
"83467","","","","633.6405029296875","633.6405029296875","633.6405029296875","","",""
"83480","615.6236572265625","615.6236572265625","615.6236572265625","","","","","",""
"83576","","","","","","","642.825927734375","642.825927734375","642.825927734375"
"83669","","","","650.1353759765625","650.1353759765625","650.1353759765625","","",""
"83680","644.9859619140625","644.9859619140625","644.9859619140625","","","","","",""
"83800","","","","","","","729.7978515625","729.7978515625","729.7978515625"
"83865","","","","641.124755859375","641.124755859375","641.124755859375","","",""
"83877","622.5589599609375","622.5589599609375","622.5589599609375","","","","","",""
"83995","","","","","","","612.5253295898438","612.5253295898438","612.5253295898438"
"84065","593.4797973632812","593.4797973632812","593.4797973632812","","","","","",""
"84074","","","","663.2520141601562","663.2520141601562","663.2520141601562","","",""
"84181","","","","","","","579.1149291992188","579.1149291992188","579.1149291992188"
"84270","","","","641.1549682617188","641.1549682617188","641.1549682617188","","",""
"84281","706.6165771484375","706.6165771484375","706.6165771484375","","","","","",""
"84403","","","","","","","716.8383178710938","716.8383178710938","716.8383178710938"
"84448","","","","583.5068969726562","583.5068969726562","583.5068969726562","","",""
"84470","610.3204345703125","610.3204345703125","610.3204345703125","","","","","",""
"84612","","","","","","","661.9822387695312","661.9822387695312","661.9822387695312"
"84645","","","","647.0435791015625","647.0435791015625","647.0435791015625","","",""
"84670","639.9695434570312","639.9695434570312","639.9695434570312","","","","","",""
"84841","","","","634.3797607421875","634.3797607421875","634.3797607421875","","",""
"84874","","","","","","","844.8619995117188","844.8619995117188","844.8619995117188"
"84885","709.1591186523438","709.1591186523438","709.1591186523438","","","","","",""
"85037","","","","638.5103149414062","638.5103149414062","638.5103149414062","","",""
"85061","","","","","","","577.1117553710938","577.1117553710938","577.1117553710938"
"85068","578.2178955078125","578.2178955078125","578.2178955078125","","","","","",""
"85220","","","","590.2909545898438","590.2909545898438","590.2909545898438","","",""
"85252","588.7523803710938","588.7523803710938","588.7523803710938","","","","","",""
"85284","","","","","","","711.2514038085938","711.2514038085938","711.2514038085938"
"85423","","","","667.4017333984375","667.4017333984375","667.4017333984375","","",""
